Nav_Date,F001,F002,F003,F004,F005,F006,F007,F008,F009,F010,F011,F012,F013,F014,F015,F016,F017,F018,F019,F020,F021,F022,F023,F024,F025,F026,F027,F028,F029,F030,F031,F032,F033,F034,F035,F036,F037
28-06-2023,374.16,45.33,317.331,812.906,342.448,73.98,405.402,204.753,501.77,74.29,93.416,118.151,226.926,83.515,208.395,59.054,71.78,129.301,93.436,54.798,61.83,182.919,648.11,22.36,390.97,221.02,17.348,628.02,226.286,112.07,1212.44,18.87,70.866,1242.112,140.975,57.896,248.294
30-06-2023,378.33,45.76,320.631,821.19,346.369,74.78,409.787,206.81,506.05,74.76,94.166,118.995,228.262,84.04,209.732,59.459,71.91,130.229,93.764,54.74,61.92,184.194,653.84,22.43,394.555,222.86,17.55,633.44,228.369,113.779,1224.74,19.02,71.401,1254.522,142.609,58.483,250.065
03-07-2023,380.34,45.99,321.529,826.148,348.41,75.12,411.989,207.411,507.98,74.65,94.118,119.214,228.861,83.929,209.731,59.541,71.87,130.591,94.591,54.751,62.09,184.607,655.07,22.48,396.543,223.856,17.562,635.91,228.969,114.191,1231.7,19.06,71.696,1260.392,143.192,58.708,250.202
04-07-2023,380.91,46.35,322.114,827.492,348.566,75.12,412.525,207.699,508.09,74.65,94.109,119.188,228.669,83.871,209.629,59.605,71.91,130.341,95.302,54.909,62.23,184.594,654.76,22.57,397.308,223.875,17.557,635.14,229.252,114.281,1236.14,19.21,72.229,1261.86,143.342,58.82,250.996
05-07-2023,381.29,46.37,322.803,827.207,349.756,75.4,414.043,208.156,510.54,74.72,94.18,119.899,230.042,84.151,210.453,59.904,72.05,130.998,95.726,55.14,62.25,185.141,655.93,22.6,399.254,224.732,17.59,638.04,230.615,114.791,1238.43,19.18,72.278,1262.77,143.778,59.048,251.278
06-07-2023,383.33,46.59,324.86,831.96,351.502,75.78,416.119,208.69,513.55,74.87,94.669,120.684,231.838,84.685,211.387,60.204,72.57,132.285,96.39,54.952,62.64,185.864,658.2,22.6,402.146,226.101,17.657,642.24,231.824,115.752,1242.99,19.27,72.59,1272.672,144.425,59.457,251.361
07-07-2023,380.67,46.26,322.992,826.557,348.02,75.28,412.854,207.062,509.81,74.37,94.245,120.273,230.679,83.999,210.087,60.204,72.44,131.899,96.121,54.632,62.64,184.987,654.72,22.43,399.593,224.875,17.575,638.96,230.246,115.058,1233.32,19.15,71.936,1266.073,143.565,58.93,248.868
10-07-2023,380.85,46.16,321.72,826.542,348.057,75.37,412.33,206.687,507.79,73.96,93.986,119.672,229.763,83.683,209.287,60.216,72.32,131.368,95.93,54.893,62.49,184.181,653.71,22.29,398.535,224.7,17.496,638.15,230.053,114.875,1229.93,19.06,71.549,1261.952,143.603,58.821,247.52
11-07-2023,382.43,46.37,322.952,830.739,350.219,75.78,414.495,207.686,511.19,74.33,94.892,121.016,231.636,84.119,211.02,60.528,72.73,132.378,96.459,55.421,63.08,185.211,658.61,22.34,399.987,226.38,17.643,641.73,231.954,115.461,1233.19,19.15,71.867,1271.133,144.56,59.102,248.663
12-07-2023,381.58,46.28,322.89,828.842,349.563,75.63,413.8,207.221,513.01,74.53,95.087,121.011,232.421,84.392,212.205,60.839,73.11,132.812,96.581,55.152,63.49,185.82,659.63,22.43,400.31,226.362,17.728,642.26,231.921,115.522,1235,19.15,71.932,1268.071,144.865,59.068,248.259
13-07-2023,381.83,46.39,323.678,828.972,349.828,75.76,414.197,208.074,510.77,74.49,94.872,120.525,231.193,84.238,211.204,60.665,73.03,132.303,95.908,55.781,63.11,185.022,659.86,22.47,399.955,225.866,17.673,640.65,231.378,115.156,1235.65,19.2,72.096,1267.528,144.531,59.095,248.972
14-07-2023,384.43,46.69,325.928,834.229,352.159,76.28,417.478,210.17,516.34,74.99,95.762,121.437,233.004,84.869,213.193,61.368,73.65,133.48,97.256,56.271,63.49,185.989,665.09,22.67,402.461,227.694,17.809,646.34,232.775,116.266,1249.72,19.36,72.61,1275.579,145.74,59.559,251.702
17-07-2023,386.54,46.84,327.811,838.825,354.288,76.67,420.426,211.034,518.33,75.23,96.367,121.856,234.442,85.542,214.49,61.636,73.84,134.782,97.996,56.085,63.59,187.654,669.15,22.68,404.704,228.907,17.909,649.7,234.184,116.908,1257.26,19.4,72.953,1281.266,146.382,59.874,252.442
18-07-2023,386.63,46.83,327.872,839.867,354.592,76.88,420.373,211.213,519.03,75.17,96.723,121.992,234.25,85.544,214.152,61.455,73.28,134.812,97.489,56.74,63.28,187.307,669.87,22.63,404.433,228.752,17.896,649.23,234.363,116.974,1257.46,19.36,73.053,1282.458,146.362,59.904,252.077
19-07-2023,388.42,47.09,329.144,844.713,355.963,77.11,422.18,212.02,521.22,75.67,97.043,122.706,235.798,85.974,214.937,61.792,73.66,135.714,98.044,56.859,63.77,188.567,673.46,22.78,406.091,230.291,18.015,651.65,235.037,117.4,1261.62,19.5,73.536,1287.718,147.396,60.149,252.754
20-07-2023,390.48,47.27,331.709,850.448,357.839,77.58,424.671,213.078,522.99,75.55,97.62,122.557,235.902,85.889,215.824,61.96,73.58,136.009,98.078,56.767,63.6,188.52,675.18,22.67,408.469,231.427,18.038,655.11,235.972,118.172,1267.84,19.52,73.77,1293.951,148.1,60.383,253.102
21-07-2023,387.04,46.84,330.262,843.492,354.133,76.98,420.72,211.14,522.82,75.27,97.581,122.233,235.32,85.814,215.003,62.068,73.13,136.821,98.316,56.926,63.53,188.354,670.39,22.59,406.579,230.396,17.932,652.82,235.213,117.432,1260.91,19.37,73.502,1285.92,146.819,59.916,251.705
24-07-2023,386.22,46.77,330.01,843.815,353.02,76.84,418.9,210.524,523.04,75.38,97.544,122.78,235.449,85.738,214.872,62.125,73.27,137.801,98.618,57.12,63.4,188.349,669.14,22.52,406.958,230.535,17.935,652.18,234.625,117.364,1257.98,19.38,73.705,1290.02,146.614,59.73,251.009
25-07-2023,386.68,46.81,330.899,844.386,352.722,76.92,419.074,210.734,525.28,75.65,98.25,122.926,236.318,86.258,215.522,62.208,73.14,138.282,98.881,57.075,63.7,189.146,671.95,22.54,409.239,231.607,17.931,655.89,235.516,117.664,1260.54,19.4,74.031,1293.299,146.837,60.01,251.522
26-07-2023,388.77,46.84,331.945,849.785,354.778,77.52,421.17,211.639,526.79,75.76,98.31,123.508,237.184,86.266,215.582,62.262,72.98,137.556,98.769,57.138,63.88,189.753,672.77,22.55,410.929,232.889,17.948,658.59,236.63,118.469,1264.36,19.38,73.92,1296.572,147.625,60.198,251.31
27-07-2023,387.74,46.55,332.259,848.799,353.737,77.33,419.353,211.293,527.63,75.47,98.54,123.706,238.787,86.146,215.774,62.45,73.2,137.965,98.94,57.321,63.82,189.65,671.08,22.46,410.777,233.019,17.887,659.2,236.698,118.527,1263.65,19.25,73.632,1296.735,147.612,60.083,251.236
28-07-2023,388.06,46.61,332.596,849.36,354.38,77.38,419.363,211.293,529.79,75.52,99.15,124.541,240.731,86.283,216.634,62.625,73.27,139.152,99.35,57.948,64.03,190.242,672.57,22.57,410.906,233.713,17.921,661.51,237.357,118.706,1265.89,19.27,73.617,1300.88,148.116,60.241,251.689
31-07-2023,390.37,46.76,334.523,855.237,356.325,77.86,421.576,212.465,536.37,76.4,100.695,125.664,243.126,87.409,219.279,63.339,74.28,140.259,100.635,57.804,64.5,192.377,678.85,22.67,415.033,235.955,18.08,667.63,239.905,119.901,1273.83,19.35,74.083,1309.88,149.352,60.605,252.822
01-08-2023,390.18,46.67,335.418,856.643,355.842,77.77,421.831,212.616,535.55,76.64,100.847,125.422,242.292,87.674,220.048,63.6,74.57,140.268,100.784,57.232,64.43,192.971,679.92,22.74,416.268,236.101,18.043,668.53,239.491,119.839,1276.36,19.36,74.032,1311.203,148.736,60.559,253.949
02-08-2023,385.68,46.28,331.351,846.349,352.366,77.02,417.535,210.331,528.06,75.76,99.396,123.446,239.424,86.758,217.296,62.944,73.75,138.811,99.595,57.287,63.97,191.539,671.43,22.5,410.828,232.664,17.866,660.94,236.602,118.114,1258.2,19.17,73.201,1295.876,147.066,59.966,251.839
03-08-2023,383.32,45.82,329.714,841.273,350.11,76.55,414.714,209.053,527.7,75.48,99.325,123.099,238.223,86.42,216.93,63.231,73.76,138.324,99.297,57.792,64.1,191.311,668.38,22.46,409.118,232.097,17.758,658.26,235.308,117.742,1251.26,19.03,72.885,1289.503,146.816,59.567,251.184
04-08-2023,385.89,46.08,332.491,846.35,352.792,77.05,417.699,210.956,531.02,75.77,100.332,123.657,238.875,87.068,218.908,63.355,74.31,139.216,99.454,57.732,64.79,192.25,672.8,22.59,411.89,233.563,17.886,662.94,236.272,118.48,1260.4,19.14,73.28,1295.713,147.607,60.038,253.987
07-08-2023,387.49,46.23,334.729,849.853,354.229,77.36,419.556,211.57,531.98,75.75,100.94,124.405,240.06,87.347,219.577,63.596,74.31,139.415,98.907,57.99,64.8,192.404,675.56,22.65,414.011,234.873,17.976,665.89,236.839,118.894,1264.78,19.16,73.561,1302.133,148.288,60.186,255.246
08-08-2023,387.91,46.17,336.239,849.218,354.464,77.37,419.638,211.549,533.42,75.75,101.34,124.818,241.047,87.608,220.305,63.958,74.23,139.976,99.358,57.993,64.87,192.431,677.87,22.63,414.715,235.467,17.973,666.49,237.125,119.795,1265.85,19.15,73.883,1307.034,148.4,60.191,255.143
09-08-2023,389.21,46.21,337.837,853.153,355.92,77.61,422.092,211.699,536.42,75.84,101.565,124.927,241.816,88.027,221.172,64.156,74.39,139.828,100.037,57.918,65.12,193.089,681.91,22.59,416.812,236.71,18.01,669.03,238.407,120.252,1270.23,19.17,74.106,1312.257,149.061,60.472,255.394
10-08-2023,387.74,46,335.861,849.365,354.713,77.38,419.999,210.622,535.33,75.97,101.138,124.959,242.381,87.907,220.857,63.988,74.14,139.652,99.769,57.923,64.79,192.52,679.59,22.6,415.409,235.866,17.988,667.39,237.363,119.99,1264.55,19.12,73.632,1306.696,148.339,60.123,254.611
11-08-2023,385.55,45.68,333.847,844.596,352.584,76.98,417.714,209.5,534.97,75.91,101.148,124.823,241.816,88.004,220.07,63.858,74.19,139.203,100.108,57.618,64.47,192.128,677.93,22.5,414.607,234.82,17.957,663.64,236.491,119.195,1259.7,19.01,73.522,1302.435,147.797,59.973,253.248
14-08-2023,385.05,45.63,332.767,844.787,352.284,77.05,417.464,209.426,533.47,75.67,100.845,124.575,241.037,87.686,219.134,63.51,73.88,138.486,99.29,57.824,64.11,191.624,675.26,22.48,412.562,233.94,17.885,660.87,235.06,119.078,1256.41,18.97,73.277,1300.162,147.466,59.789,252.694
16-08-2023,385.35,45.7,333.178,847.061,353.429,77.3,418.197,209.613,531.4,75.73,101.105,124.515,241.572,87.846,218.744,63.4,73.87,138.556,99.595,58.209,64.02,192.005,675.57,22.37,413.843,234.191,17.961,661.92,235.447,119.108,1255.11,18.99,73.419,1304.863,148.07,59.965,251.984
17-08-2023,384.32,45.5,331.834,843.971,351.867,76.91,416.635,208.727,531.95,75.97,101.259,125.059,241.902,88.137,218.825,63.685,74.17,138.942,99.865,58.387,64.14,192.547,675.63,22.31,413.876,234.244,17.964,660.59,234.992,118.992,1251.97,18.95,73.495,1302.743,147.977,59.726,251.04
18-08-2023,383.4,45.31,331.063,841.215,350.698,76.67,415.315,208.103,530.87,75.74,101.359,124.797,241.778,88.116,218.043,63.628,73.97,138.728,100.353,58.984,64.3,192.225,673.01,22.24,413.346,233.439,17.904,658.46,234.733,118.666,1246.21,18.87,73.573,1297.516,147.716,59.627,249.627
21-08-2023,385.14,45.55,332.154,845.831,352.727,76.97,417.155,209.178,535.69,76.33,101.871,125.805,243.311,88.584,219.846,63.939,74.48,139.47,101.109,59.557,64.79,192.897,676.49,22.44,415.294,234.967,17.992,661.28,236.553,119.238,1254.15,19,74.156,1302.502,148.764,60.053,251.638
22-08-2023,386.08,45.56,332.096,847.422,353.384,77.06,417.972,209.395,541.49,77,102.709,126.933,245.183,89.078,221.08,64.494,74.86,140.55,101.791,59.862,65.13,193.889,681.49,22.59,417.545,236.297,18.151,663.01,238.125,119.634,1258.75,19.08,74.573,1304.661,149.377,60.235,252.23
23-08-2023,387.65,45.69,332.975,850.241,354.293,77.36,419.386,210.15,543.74,77.19,103.144,127.826,245.999,89.287,222.377,64.67,75.15,141.249,102.368,59.772,65.2,194.566,684.71,22.69,418.771,237.573,18.276,665.35,239.426,120.068,1264.34,19.13,74.685,1314.397,149.787,60.538,252.575
24-08-2023,387.21,45.68,332.165,848.183,354.775,77.18,419.307,210.309,546.87,77.51,103.217,128.199,245.937,89.605,223.09,64.641,75.44,140.848,102.203,59.812,65.21,194.909,686.14,22.69,419.955,237.905,18.273,665.11,239.373,120.082,1264.94,19.13,74.909,1312.216,149.815,60.578,253.632
25-08-2023,384.48,45.48,330.709,842.262,352.265,76.7,416.344,209.139,543.38,76.99,102.722,127.212,244.475,89.109,221.795,64.582,75.35,140.323,102.014,60.077,65.25,194.38,681.54,22.67,417.709,235.997,18.13,660.54,237.72,119.106,1258.45,19.07,74.9,1302.32,148.949,60.122,252.16
28-08-2023,385.53,45.64,332.179,845.052,353.38,77.03,417.796,209.755,547.34,77.17,103.491,127.896,245.208,89.654,222.66,64.754,75.49,141.075,102.406,60.599,65.48,195.364,683.45,22.71,420.31,237.032,18.219,663.35,239.186,119.886,1263.28,19.12,75.145,1307.474,149.412,60.537,252.569
29-08-2023,386.42,45.84,332.757,845.428,354.096,77.14,418.683,210.189,550.16,77.51,103.846,128.187,246.078,90.031,222.939,65.336,75.96,142.263,102.938,61.001,65.92,196.4,686.53,22.88,421.459,238.009,18.234,665.19,240.455,120.28,1266.43,19.21,75.427,1312.004,149.59,60.879,253.566
30-08-2023,387.13,45.96,332.844,845.618,354.801,77.2,419.587,210.886,553.72,78.04,104.298,128.964,247.511,90.322,224.49,65.832,76.13,143.588,103.524,61.677,66.39,197.476,690.59,23.02,421.383,239.14,18.347,666.49,240.981,120.534,1271,19.26,75.455,1312.361,149.783,60.864,254.74
31-08-2023,386.35,45.76,331.341,841.299,353.964,77.07,418.675,210.371,555.64,78.3,104.806,129.076,247.668,90.384,225.564,66.237,76.83,144.399,104.106,62.067,67.06,198.44,691.88,23.04,420.739,239.395,18.465,665.54,240.991,120.649,1270.19,19.21,75.343,1310.426,149.735,60.734,254.718
01-09-2023,389.67,46.09,334.623,849.284,357.222,77.73,422.378,212.293,559.46,78.67,105.48,129.486,248.937,90.782,227.216,66.492,77.09,145.138,104.31,62.396,67.61,199.157,697.01,23.16,424.503,241.41,18.617,672.92,243.14,121.654,1281.74,19.31,76.095,1325.145,150.9,61.268,256.203
04-09-2023,391.31,46.16,335.81,853.962,358.659,78.22,424.736,213.334,562.07,78.78,105.806,130.073,250.876,91.28,228.243,66.856,77.69,146.469,105.227,62.699,68.18,200.986,699.95,23.22,427.051,242.696,18.653,677.12,244.102,122.346,1290.11,19.38,76.545,1333.842,151.943,61.601,257.085
05-09-2023,392.33,46.31,335.74,856.391,359.799,78.33,425.904,213.84,565.9,79.49,107.008,130.914,252.855,92.172,230.614,67.439,78,147.327,105.354,62.688,68.82,202.802,705.24,23.35,427.837,243.613,18.782,679.98,245.302,122.986,1300.04,19.43,76.683,1333.752,152.499,61.754,258.484
06-09-2023,393.07,46.46,335.976,857.422,359.968,78.38,426.647,214.177,566.89,79.64,106.856,130.901,253.511,92.381,231.105,67.445,77.94,147.271,105.307,62.814,68.74,202.572,705.84,23.34,427.331,243.852,18.79,680.6,245.431,123.107,1304.62,19.47,76.581,1335.933,152.754,61.826,259.471
07-09-2023,395.42,46.61,337.522,865.057,362.068,79.01,428.843,215.346,569.35,80.02,107.187,131.77,254.445,92.661,231.407,67.544,78.38,147.399,105.534,63.176,69.06,202.88,707.32,23.49,429.162,245.407,18.931,683.48,246.52,123.647,1308.97,19.56,76.755,1343.596,153.265,62.143,260.175
08-09-2023,397.91,46.86,338.933,873.711,364.148,79.47,430.777,216.553,572.47,80.51,107.796,133.056,256.464,93.165,232.377,67.957,78.82,147.783,106.081,63.825,69.4,203.677,711.18,23.62,432.692,247.168,19.078,687,247.836,124.27,1313.65,19.66,77.391,1351.894,154.035,62.493,261.124
11-09-2023,401.06,47.15,341.736,879.645,366.839,80.06,434.065,218.087,577.62,80.87,108.668,134.236,258.695,93.822,234.278,68.292,79.36,148.694,106.66,61.611,69.77,204.97,716.61,23.71,436.393,249.202,19.217,692.51,250.024,125.49,1323.82,19.77,78.035,1360.119,155.771,63.009,262.189
12-09-2023,399.03,47.16,339.99,875.159,364.932,79.87,432.1,217.614,564.63,79.44,106.019,130.606,253.051,91.738,228.344,66.304,77.55,143.38,103.489,61.938,67.9,199.464,701.36,23.44,429.21,244.701,18.764,683.79,245.638,123.95,1310.8,19.67,76.507,1347.461,153.72,62.27,260.198
13-09-2023,400.2,47.24,340.652,879.893,366.468,80.17,433.12,218.159,567.09,79.1,105.994,130.883,253.589,91.508,228.43,66.595,77.62,144.019,104.298,62.654,68.18,199.7,702.91,23.41,430.645,245.254,18.726,687.4,246.072,124.404,1319.33,19.71,76.885,1354.752,154.508,62.457,260.745
14-09-2023,401.58,47.38,341.92,881.189,367.579,80.45,435.174,218.813,572.23,79.62,106.779,131.909,255.119,91.953,230.793,67.165,78.54,146.138,105.098,62.555,68.67,200.823,708.09,23.57,433.215,246.917,18.913,691.86,247.49,125.41,1327.71,19.81,77.339,1359.894,155.126,62.814,261.564
15-09-2023,403.68,47.58,344.506,884.359,369.091,80.83,436.741,219.801,573.37,79.73,106.848,132.016,255.756,91.834,231.652,67.517,78.57,146.166,105.643,62.218,68.58,200.461,710.34,23.52,434.621,247.447,18.955,695.07,248.174,125.925,1335.39,19.87,77.503,1367.928,155.733,62.925,262.803
18-09-2023,402.3,47.51,344.354,883.132,368.2,80.59,434.976,218.943,571.01,79.29,106.544,131.948,255.155,91.633,230.59,66.986,78.06,145.844,105.243,61.904,67.92,199.388,707.59,23.5,434.004,246.872,18.854,693.14,247.654,125.315,1327.58,19.83,77.375,1366.606,155.456,62.82,261.856
20-09-2023,398.03,47.04,341.615,875.877,364.207,79.89,430.716,217.158,569.95,79.03,106.04,131.407,253.641,91.382,229.32,66.472,77.76,144.766,104.69,61.351,67.15,198.979,702.78,23.35,431.48,245.485,18.764,688.41,246.603,124.361,1314.92,19.63,76.971,1354.36,154.23,62.333,259.953
21-09-2023,394.35,46.62,337.018,867.659,360.685,79.23,427.063,215.325,565.81,78.33,104.925,130.193,251.323,90.62,227.01,65.973,77.14,143.552,103.969,61.296,67.01,197.369,694.8,23.12,427.391,243.293,18.581,682.64,244.365,123.051,1301.8,19.44,76.12,1340.348,153.029,61.735,257.997
22-09-2023,393.05,46.47,335.538,865.421,359.909,79.02,426.082,214.718,563.59,78.18,104.571,130.478,251.491,90.51,225.914,65.86,76.96,143.232,103.971,61.416,66.84,197.137,692.4,23.08,426.465,242.742,18.562,680.33,244.107,122.673,1297.05,19.37,75.893,1334.844,152.539,61.622,256.979
25-09-2023,392.71,46.63,334.776,864.766,360.194,78.94,425.852,214.906,564.28,78.55,104.857,130.617,253.119,90.999,226.769,65.824,77.09,143.823,104.182,61.728,66.76,197.632,693.35,23.21,426.659,243.076,18.638,679.83,244.547,122.738,1298.96,19.44,76.203,1332.709,152.648,61.683,257.438
26-09-2023,392.47,46.64,334.959,863.522,359.615,78.87,425.318,214.567,563.75,78.66,104.853,130.385,252.988,90.91,226.391,66.135,77.24,143.808,104.331,62.007,67.03,197.522,694.32,23.23,426.302,242.666,18.674,679.15,244.255,122.576,1295.62,19.46,76.436,1331.281,153.195,61.691,257.329
27-09-2023,393.7,46.67,335.839,867.903,361.239,79.23,427.132,215.16,567.56,78.92,105.508,131.378,254.642,91.475,227.746,66.526,77.55,144.519,104.767,61.937,67.32,198.109,698.24,23.29,428.642,243.675,18.82,681.23,245.58,123.179,1298.68,19.46,76.853,1332.011,153.664,61.881,258.198
29-09-2023,394,46.53,337.082,870.163,360.416,79.27,426.002,214.405,568.8,78.61,105.773,132.024,255.751,91.541,227.623,66.617,77.4,144.643,104.94,62.271,67.64,198.676,695.32,23.26,429.498,244.006,18.814,683.46,245.729,123.38,1301.19,19.4,76.77,1335.283,153.508,61.873,256.514
03-10-2023,392.95,46.52,335.135,865.862,358.443,78.87,424.24,213.924,568.97,78.66,105.824,132.769,256.218,91.683,228.461,66.845,77.77,145.406,105.819,61.576,67.85,199.097,696.69,23.3,428.646,244.087,18.896,680.58,245.435,123.23,1296.81,19.43,76.762,1330.833,152.866,61.845,256.337
04-10-2023,389.8,46.35,331.602,857.289,355.143,78.16,420.759,212.619,561.37,77.81,104.823,130.808,253.428,90.73,225.955,66.208,77.26,144.13,104.649,61.884,67.21,197.664,689.69,23.17,423.635,241.503,18.667,674.45,242.599,122.186,1283.1,19.35,76.075,1318.906,151.659,61.266,255.281
05-10-2023,391.17,46.67,332.718,861.195,356.328,78.59,423.388,213.954,562.4,77.84,104.748,130.763,253.585,90.716,225.976,66.478,77.85,145.001,105.077,62.105,67.6,197.787,691.94,23.22,424.422,242.568,18.727,675.51,243.69,122.748,1288.1,19.47,76.337,1325.298,152.088,61.647,256.254
06-10-2023,393.07,47.06,334.378,865.627,358.283,78.93,425.931,215.095,564.52,78.34,105.455,131.477,254.945,91.175,226.826,66.803,78.08,145.949,105.851,61.184,67.83,198.45,697.21,23.43,426.678,243.776,18.814,679.13,244.804,123.411,1297.1,19.62,76.931,1329.054,152.718,61.871,257.731
09-10-2023,389.92,46.69,331.49,859.832,355.691,78.41,422.317,213.663,558.05,77.8,104.319,129.75,252.784,90.335,224.483,65.83,77.17,143.868,104.462,61.766,67.16,196.094,688.34,23.27,422.624,241.144,18.646,674.97,242.513,122.138,1286.14,19.44,75.963,1320.233,151.422,61.269,255.597
10-10-2023,393.68,47.07,335.225,869.623,359.544,79.16,426.416,215.409,563.85,78.45,105.455,131.317,256.077,91.188,227.116,66.48,77.9,145.444,105.399,62.324,67.61,197.478,695.07,23.47,427.438,243.6,18.85,681.55,244.943,123.569,1301.62,19.58,76.667,1334.844,152.744,61.868,257.576
11-10-2023,395.63,47.36,336.944,873.565,361.469,79.64,428.633,216.543,566.98,78.83,105.919,131.872,257.127,91.78,228.182,67.066,78.39,146.227,105.938,62.707,68.02,198.933,699.23,23.6,429.264,244.727,18.947,684.27,246.174,124.25,1307.6,19.69,77.029,1339.122,153.736,62.198,258.59
12-10-2023,395.55,47.29,336.977,874.026,361.31,79.67,428.843,216.331,569.24,78.99,106.55,132.119,257.489,91.982,228.878,67.425,78.55,147.429,106.558,62.747,68.35,200.146,700.5,23.57,430.278,245.033,18.969,686.53,247.592,124.79,1307.58,19.66,77.065,1337.811,153.876,62.235,258.332
13-10-2023,394.51,47.4,336.495,873.495,360.449,79.55,427.68,215.849,569.88,78.96,106.518,132.079,257.311,91.83,228.685,67.282,78.74,147.102,106.238,63.145,68.45,199.807,699.49,23.57,430.061,244.673,18.969,686.05,246.585,124.701,1306.63,19.71,77.084,1334.328,153.555,62.05,257.697
16-10-2023,394.5,47.2,337.403,873.297,360.301,79.63,427.812,215.64,569.65,78.98,106.437,132.343,258.056,92.023,228.623,67.424,78.62,147.034,106.309,63.349,68.52,200.293,700.28,23.59,430.752,244.614,18.942,686.97,247.076,124.762,1307,19.65,77.148,1337.949,153.884,62.053,257.229
